n,Mean,Standard Deviation,param
2048,79.07217049598694,1.5751062905777342,128
2048,79.47145104408264,0.3723043549083765,256
2048,133.4784870147705,0.18294834261778412,512
2048,220.31352591514587,3.9718485341359435,1024
