n,Mean,Standard Deviation,param
2048,65.63933491706848,2.7108394404495244,128
2048,61.36169946193695,1.7617077534370487,256
2048,85.05094504356384,10.42218127005564,512
2048,197.83348608016968,1.498401723686212,1024
